date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:11:54	8293/8293	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:11:55%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/pages/1560	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/pages/1560.json	(from https://wpriverthemes.com/gridx/contact-info/)
23:11:55	2133/2133	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:11:55%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fcontact-info%2F	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed7262.json	(from https://wpriverthemes.com/gridx/contact-info/)
23:11:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:11:56%20GMT	https://wpriverthemes.com/gridx/?p=1560	D:/workspace/selLF/wpriverthemes.com/gridx/index9fdd.html	(from https://wpriverthemes.com/gridx/contact-info/)
23:11:55	2289/2289	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20Nov%202023%2014:11:56%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fcontact-info%2F&format=xml	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed998f	(from https://wpriverthemes.com/gridx/contact-info/)
23:11:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:11:56%20GMT	https://wpriverthemes.com/gridx/contact-info	D:/workspace/selLF/wpriverthemes.com/gridx/contact-info	(from https://wpriverthemes.com/gridx/contact-info/)
23:11:56	277/277	---M--	200	added ('OK')	text/css	etag:%22115-654ca836-2422718ed6dd503c;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1065.css?ver=1699522614	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1065896c.css	(from https://wpriverthemes.com/gridx/credential/)
23:11:56	9143/9143	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:11:57%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/pages/1065	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/pages/1065.json	(from https://wpriverthemes.com/gridx/credential/)
23:11:56	2138/2138	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:11:57%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fcredential%2F	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed3175.json	(from https://wpriverthemes.com/gridx/credential/)
23:11:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:11:57%20GMT	https://wpriverthemes.com/gridx/?p=1065	D:/workspace/selLF/wpriverthemes.com/gridx/index6421.html	(from https://wpriverthemes.com/gridx/credential/)
23:11:56	2294/2294	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20Nov%202023%2014:11:57%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fcredential%2F&format=xml	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed30bc	(from https://wpriverthemes.com/gridx/credential/)
23:11:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:11:57%20GMT	https://wpriverthemes.com/gridx/contact-info	D:/workspace/selLF/wpriverthemes.com/gridx/contact-info	(from https://wpriverthemes.com/gridx/credential/)
23:11:57	112827/112827	---M--	200	added ('OK')	image/png	etag:%221b8bb-6548bd32-f716e14923c01a4c;;;%22	https://wpriverthemes.com/gridx/wp-content/themes/gridx/assets/images/me.png	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/themes/gridx/assets/images/me.png	(from https://wpriverthemes.com/gridx/credential/)
23:11:57	4087/4087	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:11:58%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/posts/3197	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/posts/3197.json	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:11:58	854/854	---M-Z	200	added ('OK')	application/rss+xml	etag:%22435de4e084fbd9e43e1eb64f42afc435%22	https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/feed/	D:/workspace/selLF/wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/feed/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:11:58	2409/2409	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:11:58%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fconsulted-admitting-is-power-acuteness%2F	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed67c7.json	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:11:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:11:59%20GMT	https://wpriverthemes.com/gridx/?p=3197	D:/workspace/selLF/wpriverthemes.com/gridx/index78e5.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:11:58	2602/2602	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20Nov%202023%2014:11:59%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fconsulted-admitting-is-power-acuteness%2F&format=xml	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed9d24	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:11:58	78582/78582	---M--	200	added ('OK')	image/jpeg	etag:%22132f6-64830615-3f869ae312d422c8;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog1.jpeg	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog1.jpg	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:11:59	2981/2981	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba5-6466315d-64cf3598aa8d9d40;gz%22	https://wpriverthemes.com/gridx/wp-includes/js/comment-reply.min.js?ver=6.4.1	D:/workspace/selLF/wpriverthemes.com/gridx/wp-includes/js/comment-reply.minaec2.js	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:11:59	31053/31053	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2014:12:00%20GMT	https://wpriverthemes.com/gridx/category/uncategorized/	D:/workspace/selLF/wpriverthemes.com/gridx/category/uncategorized/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:11:59	2830/2830	---M-Z	200	added ('OK')	text/css	etag:%22b0e-654ca8ae-e5e23b0aa0dcf2d1;gz%22	https://wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1119.css?ver=1699522734	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-11199646.css	(from https://wpriverthemes.com/gridx/service-offerings/)
23:12:01	14646/14646	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:00%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/pages/1119	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/pages/1119.json	(from https://wpriverthemes.com/gridx/service-offerings/)
23:12:01	30975/30975	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2014:12:00%20GMT	https://wpriverthemes.com/gridx/tag/developement/	D:/workspace/selLF/wpriverthemes.com/gridx/tag/developement/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:12:01	30935/30935	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2014:12:01%20GMT	https://wpriverthemes.com/gridx/tag/sass/	D:/workspace/selLF/wpriverthemes.com/gridx/tag/sass/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:12:01	32798/32798	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2014:12:01%20GMT	https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/	D:/workspace/selLF/wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:12:01	31347/31347	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2014:12:02%20GMT	https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/	D:/workspace/selLF/wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:12:01	2155/2155	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:02%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fservice-offerings%2F	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed2bf9.json	(from https://wpriverthemes.com/gridx/service-offerings/)
23:12:01	30683/30683	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2014:12:02%20GMT	https://wpriverthemes.com/gridx/2023/06/	D:/workspace/selLF/wpriverthemes.com/gridx/2023/06/index.html	(from https://wpriverthemes.com/gridx/consulted-admitting-is-power-acuteness/)
23:12:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:12:02%20GMT	https://wpriverthemes.com/gridx/?p=1119	D:/workspace/selLF/wpriverthemes.com/gridx/indexb51f.html	(from https://wpriverthemes.com/gridx/service-offerings/)
23:12:02	2311/2311	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20Nov%202023%2014:12:02%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fservice-offerings%2F&format=xml	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embedbf60	(from https://wpriverthemes.com/gridx/service-offerings/)
23:12:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:12:03%20GMT	https://wpriverthemes.com/gridx/contact-info	D:/workspace/selLF/wpriverthemes.com/gridx/contact-info	(from https://wpriverthemes.com/gridx/service-offerings/)
23:12:02	23371/23371	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2014:12:03%20GMT	https://wpriverthemes.com/gridx/t	D:/workspace/selLF/wpriverthemes.com/gridx/t	(from https://wpriverthemes.com/gridx/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.2)
23:12:03	23371/23371	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2014:12:03%20GMT	https://wpriverthemes.com/gridx/-negative.svg	D:/workspace/selLF/wpriverthemes.com/gridx/-negative.svg	(from https://wpriverthemes.com/gridx/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.17.3)
23:12:03	23371/23371	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2014:12:03%20GMT	https://wpriverthemes.com/gridx/dist/	D:/workspace/selLF/wpriverthemes.com/gridx/dist/index.html	(from https://wpriverthemes.com/gridx/wp-content/themes/gridx/assets/js/aos.js?ver=6.4.1)
23:12:03	23371/23371	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2014:12:04%20GMT	https://wpriverthemes.com/gridx/OPR/	D:/workspace/selLF/wpriverthemes.com/gridx/OPR/index.html	(from https://wpriverthemes.com/gridx/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.17.3)
23:12:03	1272/1272	---M-Z	200	added ('OK')	text/css	etag:%224f8-654ca14b-e84c1296ca76822b;gz%22	https://wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1400.css?ver=1699520843	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/uploads/elementor/css/post-1400f18a.css	(from https://wpriverthemes.com/gridx/workdetail-page/)
23:12:04	17907/17907	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:05%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/pages/1400	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/pages/1400.json	(from https://wpriverthemes.com/gridx/workdetail-page/)
23:12:04	2148/2148	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:05%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fworkdetail-page%2F	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embede770.json	(from https://wpriverthemes.com/gridx/workdetail-page/)
23:12:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:12:05%20GMT	https://wpriverthemes.com/gridx/?p=1400	D:/workspace/selLF/wpriverthemes.com/gridx/indexa7ea.html	(from https://wpriverthemes.com/gridx/workdetail-page/)
23:12:04	2304/2304	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20Nov%202023%2014:12:05%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fworkdetail-page%2F&format=xml	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embedf791	(from https://wpriverthemes.com/gridx/workdetail-page/)
23:12:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:12:05%20GMT	https://wpriverthemes.com/gridx/contact-info	D:/workspace/selLF/wpriverthemes.com/gridx/contact-info	(from https://wpriverthemes.com/gridx/workdetail-page/)
23:12:05	48788/48788	---M--	200	added ('OK')	image/jpeg	etag:%22be94-643fc166-9883ecd1041e0c3;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/04/project-dt-1.jpeg	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/uploads/2023/04/project-dt-1.jpg	(from https://wpriverthemes.com/gridx/workdetail-page/)
23:12:05	32157/32157	---M--	200	added ('OK')	image/jpeg	etag:%227d9d-643fcd87-db52ca6a5683d7c8;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/04/project3-1.jpeg	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/uploads/2023/04/project3-1.jpg	(from https://wpriverthemes.com/gridx/workdetail-page/)
23:12:05	656/656	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:06%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/categories/1	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/categories/1.json	(from https://wpriverthemes.com/gridx/category/uncategorized/)
23:12:06	9731/9731	---MCZ	200	added ('OK')	application/rss+xml	etag:%22435de4e084fbd9e43e1eb64f42afc435%22	https://wpriverthemes.com/gridx/category/uncategorized/feed/	D:/workspace/selLF/wpriverthemes.com/gridx/category/uncategorized/feed/index.html	(from https://wpriverthemes.com/gridx/category/uncategorized/)
23:12:06	179802/179802	---M--	200	added ('OK')	image/jpeg	etag:%222be5a-64830bcd-169bbe5e8d12d478;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog3.jpeg	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog3.jpg	(from https://wpriverthemes.com/gridx/category/uncategorized/)
23:12:06	143871/143871	---M--	200	added ('OK')	image/jpeg	etag:%22231ff-64830779-6ed1e07e331e4472;;;%22	https://wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog2.jpeg	D:/workspace/selLF/wpriverthemes.com/gridx/wp-content/uploads/2023/06/blog2.jpg	(from https://wpriverthemes.com/gridx/category/uncategorized/)
23:12:06	619/619	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:07%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/tags/6	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/tags/6.json	(from https://wpriverthemes.com/gridx/tag/developement/)
23:12:07	9724/9724	---M-Z	200	added ('OK')	application/rss+xml	etag:%22435de4e084fbd9e43e1eb64f42afc435%22	https://wpriverthemes.com/gridx/tag/developement/feed/	D:/workspace/selLF/wpriverthemes.com/gridx/tag/developement/feed/index.html	(from https://wpriverthemes.com/gridx/tag/developement/)
23:12:07	595/595	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:08%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/tags/5	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/tags/5.json	(from https://wpriverthemes.com/gridx/tag/sass/)
23:12:07	9708/9708	---M-Z	200	added ('OK')	application/rss+xml	etag:%22435de4e084fbd9e43e1eb64f42afc435%22	https://wpriverthemes.com/gridx/tag/sass/feed/	D:/workspace/selLF/wpriverthemes.com/gridx/tag/sass/feed/index.html	(from https://wpriverthemes.com/gridx/tag/sass/)
23:12:07	4098/4098	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:08%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/posts/3207	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/posts/3207.json	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
23:12:08	865/865	---M-Z	200	added ('OK')	application/rss+xml	etag:%22435de4e084fbd9e43e1eb64f42afc435%22	https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/feed/	D:/workspace/selLF/wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/feed/index.html	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
23:12:08	2426/2426	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:09%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fdiscovery-incommode-earnestly-he-commanded%2F	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed4e9e.json	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
23:12:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:12:09%20GMT	https://wpriverthemes.com/gridx/?p=3207	D:/workspace/selLF/wpriverthemes.com/gridx/indexb140.html	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
23:12:08	2619/2619	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20Nov%202023%2014:12:09%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Fdiscovery-incommode-earnestly-he-commanded%2F&format=xml	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed84bf	(from https://wpriverthemes.com/gridx/discovery-incommode-earnestly-he-commanded/)
23:12:09	4099/4099	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:09%20GMT	https://wpriverthemes.com/gridx/wp-json/wp/v2/posts/3204	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/wp/v2/posts/3204.json	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
23:12:09	866/866	---M-Z	200	added ('OK')	application/rss+xml	etag:%22435de4e084fbd9e43e1eb64f42afc435%22	https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/feed/	D:/workspace/selLF/wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/feed/index.html	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
23:12:09	2429/2429	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20Nov%202023%2014:12:10%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Funsatiable-entreaties-may-collecting-power%2F	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embed031e.json	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
23:12:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2014:12:10%20GMT	https://wpriverthemes.com/gridx/?p=3204	D:/workspace/selLF/wpriverthemes.com/gridx/index8a03.html	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
23:12:10	2622/2622	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20Nov%202023%2014:12:10%20GMT	https://wpriverthemes.com/gridx/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpriverthemes.com%2Fgridx%2Funsatiable-entreaties-may-collecting-power%2F&format=xml	D:/workspace/selLF/wpriverthemes.com/gridx/wp-json/oembed/1.0/embededfe	(from https://wpriverthemes.com/gridx/unsatiable-entreaties-may-collecting-power/)
